date,channel,spend,platform_revenue,report_ga_revenue
2025-10-08,Naver Search & Shopping,276580.0,443950.0,0.0
2025-10-09,Criteo,170256.88,2188150.0,635520.0
2025-10-09,Google Ads,486589.6,734319.81,439650.0
2025-10-09,Kakao Moment,0.0,139000.0,432250.0
2025-10-09,Meta,277494.56,7559100.0,262750.0
2025-10-09,Naver Brand Search,273333.0,3309010.0,1157990.0
2025-10-09,Naver GFA,88145.45,181180.0,149000.0
2025-10-09,Naver Search & Shopping,277400.0,784450.0,91600.0
2025-10-10,Criteo,172657.01,1889870.0,771380.0
2025-10-10,Google Ads,434144.48,1288038.45,473570.0
2025-10-10,Kakao Moment,0.0,0.0,359000.0
2025-10-10,Meta,265593.44,3911140.0,439000.0
2025-10-10,Naver Brand Search,273333.0,2967660.0,2785280.0
2025-10-10,Naver GFA,88583.64,139700.0,139700.0
2025-10-10,Naver Search & Shopping,292551.0,2440500.0,1120240.0
2025-10-11,Criteo,132840.01,1620070.0,427310.0
2025-10-11,Google Ads,1283066.12,1715636.75,760860.0
2025-10-11,Kakao Moment,0.0,0.0,238820.0
2025-10-11,Meta,260490.72,5612710.0,1033880.0
2025-10-11,Naver Brand Search,273333.0,3125510.0,2383460.0
2025-10-11,Naver GFA,114320.0,154700.0,0.0
2025-10-11,Naver Search & Shopping,316394.0,550100.0,441200.0
2025-10-12,Criteo,1632596.39,8700280.0,1396580.0
2025-10-12,Google Ads,401163.84,3967374.31,912100.0
2025-10-12,Kakao Moment,0.0,840230.0,5621410.0
2025-10-12,Meta,314386.24,21520930.0,573240.0
2025-10-12,Naver Brand Search,273333.0,14352070.0,9097880.0
2025-10-12,Naver GFA,154656.36,567430.0,77000.0
2025-10-12,Naver Search & Shopping,258712.0,1399080.0,201350.0
2025-10-13,Criteo,156378.33,637950.0,173180.0
2025-10-13,Google Ads,394775.36,930474.71,58480.0
2025-10-13,Kakao Moment,0.0,0.0,455720.0
2025-10-13,Meta,283949.12,7001920.0,177600.0
2025-10-13,Naver Brand Search,273333.0,4105210.0,2063780.0
2025-10-13,Naver GFA,120178.18,17000.0,0.0
2025-10-13,Naver Search & Shopping,268879.0,809150.0,64500.0
2025-10-14,Criteo,2542724.58,2142400.0,178200.0
2025-10-14,Google Ads,334824.0,1526242.79,385150.0
2025-10-14,Kakao Moment,0.0,0.0,70060.0
2025-10-14,Meta,355820.84,5908730.0,483880.0
2025-10-14,Naver Brand Search,273333.0,3285070.0,1941780.0
2025-10-14,Naver GFA,117547.27,338650.0,0.0
2025-10-14,Naver Search & Shopping,314686.0,1107200.0,346100.0
2025-10-15,Criteo,4326190.0,939270.0,284270.0
2025-10-15,Google Ads,317396.8,939203.52,113000.0
2025-10-15,Kakao Moment,0.0,0.0,195230.0
2025-10-15,Meta,274944.32,5977057.0,280200.0
2025-10-15,Naver Brand Search,273333.0,2714240.0,1737190.0
2025-10-15,Naver GFA,117478.18,637700.0,0.0
2025-10-15,Naver Search & Shopping,314956.0,359820.0,164970.0
2025-10-16,Criteo,153525.47,1063400.0,659130.0
2025-10-16,Google Ads,1407389.08,442995.67,0.0
2025-10-16,Kakao Moment,0.0,128480.0,215580.0
2025-10-16,Meta,273772.8,4166940.0,197950.0
2025-10-16,Naver Brand Search,273333.0,2709320.0,1620280.0
2025-10-16,Naver GFA,123995.45,920930.0,129600.0
2025-10-16,Naver Search & Shopping,267665.0,725250.0,80600.0
2025-10-17,Criteo,2978081.33,2297518.0,617898.0
2025-10-17,Google Ads,2255694.24,1869713.46,941450.0
2025-10-17,Kakao Moment,1634010.0,2575329.0,3942777.0
2025-10-17,Meta,269988.32,4813660.0,159320.0
2025-10-17,Naver Brand Search,273333.0,3381687.0,2138809.0
2025-10-17,Naver GFA,123463.64,1132140.0,0.0
2025-10-17,Naver Search & Shopping,300796.0,711080.0,57600.0
2025-10-18,Criteo,1300290.59,1524430.0,739530.0
2025-10-18,Google Ads,4064242.12,1129709.88,688400.0
2025-10-18,Kakao Moment,0.0,661060.0,889890.0
2025-10-18,Meta,266780.64,3754340.0,596470.0
2025-10-18,Naver Brand Search,273333.0,3561970.0,1899540.0
2025-10-18,Naver GFA,125248.18,1487630.0,271670.0
2025-10-18,Naver Search & Shopping,220869.0,925420.0,179980.0
2025-10-19,Criteo,168130.21,1130270.0,297890.0
2025-10-19,Google Ads,3218147.56,1398343.36,939040.0
2025-10-19,Kakao Moment,0.0,503340.0,378500.0
2025-10-19,Meta,296619.68,5565640.0,213480.0
2025-10-19,Naver Brand Search,273333.0,3641580.0,3163040.0
2025-10-19,Naver GFA,124995.45,1434850.0,55600.0
2025-10-19,Naver Search & Shopping,370269.0,1075640.0,897680.0
2025-10-20,Criteo,1966008.67,1414580.0,514500.0
2025-10-20,Google Ads,474826.24,1145707.75,409490.0
2025-10-20,Kakao Moment,0.0,155770.0,109580.0
2025-10-20,Meta,286957.44,5642420.0,346350.0
2025-10-20,Naver Brand Search,273333.0,9162900.0,5818549.99
2025-10-20,Naver GFA,124770.91,2282020.0,61780.0
2025-10-20,Naver Search & Shopping,417813.0,757820.0,47570.0
2025-10-21,Criteo,162529.34,1558080.0,648060.0
2025-10-21,Google Ads,3121567.36,1812038.01,1061970.0
2025-10-21,Kakao Moment,0.0,658640.0,691150.0
2025-10-21,Meta,279902.56,9931210.0,446360.0
2025-10-21,Naver Brand Search,273333.0,8436860.0,3273670.0
2025-10-21,Naver GFA,126258.18,5521450.0,37730.0
2025-10-21,Naver Search & Shopping,396385.0,1449460.0,702580.0
2025-10-22,Criteo,2798425.35,1648000.0,564640.0
2025-10-22,Google Ads,2724841.76,820474.16,100300.0
2025-10-22,Kakao Moment,0.0,0.0,100170.0
2025-10-22,Meta,300758.08,5132590.0,233370.0
2025-10-22,Naver Brand Search,273333.0,3848260.0,1525860.0
2025-10-22,Naver GFA,126292.73,1854680.0,318600.0
2025-10-22,Naver Search & Shopping,352747.0,1518450.0,457470.0
2025-10-23,Criteo,150649.39,1821180.0,551550.0
2025-10-23,Google Ads,4228782.64,866805.67,0.0
2025-10-23,Kakao Moment,1634265.0,1644050.0,2770170.0
2025-10-23,Meta,254445.64,8621680.0,795090.0
2025-10-23,Naver Brand Search,273333.0,4872560.0,2390150.0
2025-10-23,Naver GFA,126980.0,2319960.0,167380.0
2025-10-23,Naver Search & Shopping,303395.0,609640.0,0.0
2025-10-24,Criteo,1636951.69,1819470.0,508210.0
2025-10-24,Google Ads,1564786.16,1382047.98,1264470.0
2025-10-24,Kakao Moment,0.0,670830.0,807830.0
2025-10-24,Meta,260830.08,8743720.0,114280.0
2025-10-24,Naver Brand Search,273333.0,5174440.0,5667170.0
2025-10-24,Naver GFA,81009.09,2901130.0,0.0
2025-10-24,Naver Search & Shopping,340659.0,1458280.0,526300.0
2025-10-25,Criteo,3517165.0,826500.0,159000.0
2025-10-25,Google Ads,4140401.32,1949328.31,1016970.0
2025-10-25,Kakao Moment,0.0,239930.0,939850.0
2025-10-25,Meta,273664.16,6468740.0,563170.0
2025-10-25,Naver Brand Search,273333.0,4042220.0,3696320.0
2025-10-25,Naver GFA,63943.64,1061950.0,0.0
2025-10-25,Naver Search & Shopping,436277.0,749070.0,146070.0
2025-10-26,Criteo,170651.92,2200020.0,629310.0
2025-10-26,Google Ads,2242178.76,3325777.02,1400820.0
2025-10-26,Kakao Moment,0.0,881500.0,973770.0
2025-10-26,Meta,316140.16,3990610.0,288140.0
2025-10-26,Naver Brand Search,273333.0,4194750.0,2997050.0
2025-10-26,Naver GFA,23233.0,1075330.0,0.0
2025-10-26,Naver Search & Shopping,306223.0,504910.0,0.0
2025-10-27,Criteo,184264.7,1455500.0,401330.0
2025-10-27,Google Ads,5373909.0,1659203.54,508970.0
2025-10-27,Kakao Moment,0.0,1168590.0,484540.0
2025-10-27,Meta,307118.56,8705450.0,526940.0
2025-10-27,Naver Brand Search,273333.0,7094010.0,4309520.0
2025-10-27,Naver GFA,63308.18,1405570.0,0.0
2025-10-27,Naver Search & Shopping,416654.0,1254690.0,771100.0
2025-10-28,Criteo,2602353.96,1839420.0,443610.0
2025-10-28,Google Ads,3301469.4,2127230.0,622270.0
2025-10-28,Kakao Moment,0.0,450380.0,311300.0
2025-10-28,Meta,300338.08,9803220.0,305740.0
2025-10-28,Naver Brand Search,273333.0,5961630.0,2822570.0
2025-10-28,Naver GFA,63434.55,2493570.0,0.0
2025-10-28,Naver Search & Shopping,364885.0,1620160.0,312640.0
2025-10-29,Criteo,157496.77,4296970.0,431970.0
2025-10-29,Google Ads,2696085.0,3660783.11,3213830.0
2025-10-29,Kakao Moment,0.0,429590.0,159290.0
2025-10-29,Meta,288444.8,6144130.0,292170.0
2025-10-29,Naver Brand Search,273333.0,6401320.0,1866220.0
2025-10-29,Naver GFA,61812.73,3218890.0,0.0
2025-10-29,Naver Search & Shopping,336060.0,1807380.0,673250.0
2025-10-30,Criteo,155535.47,2449300.0,915560.0
2025-10-30,Google Ads,1901536.4,807149.65,0.0
2025-10-30,Kakao Moment,0.0,460000.0,573430.0
2025-10-30,Meta,295738.24,3933120.0,38840.0
2025-10-30,Naver Brand Search,273333.0,4118630.0,2965250.0
2025-10-30,Naver GFA,64116.36,1225840.0,0.0
2025-10-30,Naver Search & Shopping,353975.0,1265600.0,207070.0
2025-10-31,Criteo,4318306.0,491750.0,1095610.0
2025-10-31,Google Ads,606761.72,2213045.73,1700290.0
2025-10-31,Kakao Moment,0.0,0.0,854850.0
2025-10-31,Meta,278517.12,7368350.0,787480.0
2025-10-31,Naver Brand Search,273333.0,6192350.0,5670600.0
2025-10-31,Naver GFA,106145.45,2151850.0,0.0
2025-10-31,Naver Search & Shopping,349594.0,2162780.0,1187730.0
2025-11-01,Criteo,1521152.49,752170.0,87000.0
2025-11-01,Google Ads,366299.36,1804575.06,820710.0
2025-11-01,Kakao Moment,0.0,0.0,0.0
2025-11-01,Meta,245025.76,4058020.0,223700.0
2025-11-01,Naver Brand Search,273333.0,3311030.0,2982920.0
2025-11-01,Naver GFA,121425.45,1308270.0,0.0
2025-11-01,Naver Search & Shopping,367895.0,1077440.0,567140.0
2025-11-02,Criteo,4318306.0,491750.0,384710.0
2025-11-02,Google Ads,431900.0,1923667.65,1398320.0
2025-11-02,Kakao Moment,0.0,0.0,376700.0
2025-11-02,Meta,296405.76,10505860.0,781330.0
2025-11-02,Naver Brand Search,273333.0,4962900.0,4378650.0
2025-11-02,Naver GFA,119619.09,1301690.0,130100.0
2025-11-02,Naver Search & Shopping,298580.0,497020.0,1018350.0
2025-11-03,Criteo,1553743.19,3664570.0,847920.0
2025-11-03,Google Ads,3464200.88,1146752.17,407750.0
2025-11-03,Kakao Moment,1648200.0,927130.0,1027280.0
2025-11-03,Meta,270569.6,9263710.0,678110.0
2025-11-03,Naver Brand Search,273333.0,4834890.0,1840410.0
2025-11-03,Naver GFA,120154.55,2697650.0,0.0
2025-11-03,Naver Search & Shopping,411904.0,1400570.0,607160.0
2025-11-04,Criteo,76689.49,251300.0,0.0
2025-11-04,Google Ads,3073036.0,1902499.01,399110.0
2025-11-04,Kakao Moment,0.0,452080.0,718390.0
2025-11-04,Meta,263997.44,7020180.0,132170.0
2025-11-04,Naver Brand Search,273333.0,5652900.0,1932380.0
2025-11-04,Naver GFA,119740.0,3088680.0,0.0
2025-11-04,Naver Search & Shopping,306911.0,717860.0,1108400.0
2025-11-05,Criteo,203569.33,1857730.0,330150.0
2025-11-05,Google Ads,347956.0,1284555.01,497200.0
2025-11-05,Kakao Moment,0.0,60570.0,317300.0
2025-11-05,Meta,250110.56,5632820.0,378900.0
2025-11-05,Naver Brand Search,273333.0,5025260.0,2331990.0
2025-11-05,Naver GFA,120211.82,1636190.0,68470.0
2025-11-05,Naver Search & Shopping,248768.0,1733830.0,0.0
2025-11-06,Criteo,154014.66,739770.0,94150.0
2025-11-06,Google Ads,1094176.6,508854.85,27450.0
2025-11-06,Kakao Moment,0.0,214370.0,251340.0
2025-11-06,Meta,253977.92,3851240.0,397600.0
2025-11-06,Naver Brand Search,273333.0,3643020.0,2193240.0
2025-11-06,Naver GFA,120749.09,1244680.0,0.0
2025-11-06,Naver Search & Shopping,173800.0,366700.0,0.0
2025-11-07,Criteo,1162456.68,1432230.0,753050.0
2025-11-07,Google Ads,296600.64,1045363.36,413000.0
2025-11-07,Kakao Moment,0.0,0.0,290170.0
2025-11-07,Meta,257032.16,9443050.0,613300.0
2025-11-07,Naver Brand Search,273333.0,4173190.0,3432390.0
2025-11-07,Naver GFA,120965.45,2654460.0,138600.0
2025-11-07,Naver Search & Shopping,245292.0,262280.0,224300.0
2025-11-08,Criteo,2174085.37,860170.0,156600.0
2025-11-08,Google Ads,373243.32,1027884.17,396280.0
2025-11-08,Kakao Moment,0.0,0.0,0.0
2025-11-08,Meta,264517.12,5459290.0,192800.0
2025-11-08,Naver Brand Search,273333.0,3051190.0,3115510.0
2025-11-08,Naver GFA,120515.45,2458210.0,0.0
2025-11-08,Naver Search & Shopping,156531.0,581300.0,0.0
2025-11-09,Criteo,2918472.49,1747850.0,0.0
2025-11-09,Google Ads,696186.16,1294983.64,219630.0
2025-11-09,Kakao Moment,0.0,130410.0,38910.0
2025-11-09,Meta,294543.2,7211310.0,473050.0
2025-11-09,Naver Brand Search,273333.0,3748060.0,1626800.0
2025-11-09,Naver GFA,120988.18,1685200.0,0.0
2025-11-09,Naver Search & Shopping,220213.0,587400.0,0.0
2025-11-10,Criteo,170652.88,354700.0,219720.0
2025-11-10,Google Ads,1056798.16,1164385.87,1025800.0
2025-11-10,Kakao Moment,0.0,17190.0,180600.0
2025-11-10,Meta,278537.28,8738500.0,75600.0
2025-11-10,Naver Brand Search,273333.0,7622320.0,2355090.0
2025-11-10,Naver GFA,120131.82,1665530.0,62300.0
2025-11-10,Naver Search & Shopping,353188.0,1834700.0,353080.0
2025-11-11,Criteo,123084.32,2134960.0,163440.0
2025-11-11,Google Ads,583529.48,680380.14,89000.0
2025-11-11,Kakao Moment,0.0,606610.0,909660.0
2025-11-11,Meta,236322.24,9826890.0,102780.0
2025-11-11,Naver Brand Search,273333.0,5555120.0,1699360.0
2025-11-11,Naver GFA,93775.45,2727980.0,0.0
2025-11-11,Naver Search & Shopping,300336.0,1825310.0,399200.0
2025-11-12,Criteo,4290778.0,7697470.0,529520.0
2025-11-12,Google Ads,1500629.64,864785.68,915810.0
2025-11-12,Kakao Moment,0.0,0.0,86000.0
2025-11-12,Meta,226689.12,12697150.0,1316940.0
2025-11-12,Naver Brand Search,273333.0,6962500.0,6875300.0
2025-11-12,Naver GFA,30025.45,3289260.0,0.0
2025-11-12,Naver Search & Shopping,388530.0,1491100.0,934000.0
2025-11-13,Criteo,111649.44,2605180.0,336690.0
2025-11-13,Google Ads,2065206.04,1417133.09,348510.0
2025-11-13,Kakao Moment,15949.92,0.0,204540.0
2025-11-13,Meta,226225.44,7126610.0,681430.0
2025-11-13,Naver Brand Search,273333.0,2816000.0,1301460.0
2025-11-13,Naver GFA,29878.18,3711700.0,0.0
2025-11-13,Naver Search & Shopping,289273.0,1532740.0,229600.0
2025-11-14,Criteo,152711.05,957740.0,199830.0
2025-11-14,Google Ads,4144287.52,1604409.15,940170.0
2025-11-14,Kakao Moment,0.0,0.0,0.0
2025-11-14,Meta,214583.04,10488860.0,1016580.0
2025-11-14,Naver Brand Search,273333.0,5540890.0,4391970.0
2025-11-14,Naver GFA,29922.73,1862290.0,0.0
2025-11-14,Naver Search & Shopping,360625.0,1000820.0,389900.0
2025-11-15,Criteo,2347008.58,1356280.0,111300.0
2025-11-15,Google Ads,327510.4,410525.35,895170.0
2025-11-15,Kakao Moment,0.0,0.0,14500.0
2025-11-15,Meta,213048.64,5985570.0,456910.0
2025-11-15,Naver Brand Search,273333.0,4077970.0,3682970.0
2025-11-15,Naver GFA,30060.0,785070.0,0.0
2025-11-15,Naver Search & Shopping,359808.0,368100.0,415020.0
2025-11-16,Criteo,163944.77,1967770.0,125790.0
2025-11-16,Google Ads,3632521.52,891695.24,0.0
2025-11-16,Kakao Moment,0.0,0.0,107180.0
2025-11-16,Meta,256299.68,4301800.0,0.0
2025-11-16,Naver Brand Search,273333.0,4329260.0,2246070.0
2025-11-16,Naver GFA,29946.36,1801210.0,0.0
2025-11-16,Naver Search & Shopping,333320.0,1218490.0,207070.0
2025-11-17,Criteo,163572.03,1207870.0,541010.0
2025-11-17,Google Ads,1669115.88,3417990.66,283000.0
2025-11-17,Kakao Moment,0.0,0.0,839100.0
2025-11-17,Meta,116419.0,9984580.0,120600.0
2025-11-17,Naver Brand Search,273333.0,5852500.0,2488850.0
2025-11-17,Naver GFA,30153.64,2753290.0,0.0
2025-11-17,Naver Search & Shopping,434865.0,2027880.0,74500.0
2025-11-18,Criteo,2559018.73,3967720.0,125600.0
2025-11-18,Google Ads,301742.56,2558175.63,260370.0
2025-11-18,Kakao Moment,0.0,0.0,350580.0
2025-11-18,Meta,191413.6,10837610.0,152020.0
2025-11-18,Naver Brand Search,273333.0,6949590.0,3735340.0
2025-11-18,Naver GFA,30077.27,930640.0,0.0
2025-11-18,Naver Search & Shopping,422197.0,1832750.0,336470.0
2025-11-19,Criteo,154846.53,2739170.0,295220.0
2025-11-19,Google Ads,3725097.12,2657606.26,42100.0
2025-11-19,Kakao Moment,0.0,119000.0,789000.0
2025-11-19,Meta,201304.32,13948440.0,450970.0
2025-11-19,Naver Brand Search,273333.0,7106200.0,4174930.0
2025-11-19,Naver GFA,86051.82,2760630.0,0.0
2025-11-19,Naver Search & Shopping,484146.0,1828200.0,0.0
2025-11-20,Criteo,2865238.71,444900.0,111590.0
2025-11-20,Google Ads,1232046.12,1188146.01,395980.0
2025-11-20,Kakao Moment,0.0,0.0,580900.0
2025-11-20,Meta,183281.28,8680440.0,634000.0
2025-11-20,Naver Brand Search,273333.0,1333160.0,1000530.0
2025-11-20,Naver GFA,46218.18,1722450.0,0.0
2025-11-20,Naver Search & Shopping,529186.0,1101620.0,648770.0
2025-11-21,Criteo,152552.36,5368140.0,810780.0
2025-11-21,Google Ads,3929073.52,7081085.53,4396860.0
2025-11-21,Kakao Moment,1689300.0,4554420.0,6156575.0
2025-11-21,Meta,318799.04,21567995.0,1730480.0
2025-11-21,Naver Brand Search,273333.0,14398400.0,10540350.0
2025-11-21,Naver GFA,68371.82,1486420.0,49000.0
2025-11-21,Naver Search & Shopping,567625.0,2644125.0,921380.0
2025-11-21,Toss,100014.0,0.0,0.0
2025-11-22,Criteo,1422820.68,2451350.0,240540.0
2025-11-22,Google Ads,4871140.28,4639607.58,3299680.0
2025-11-22,Kakao Moment,0.0,1023810.0,3331295.0
2025-11-22,Meta,309155.0,11737450.0,575770.0
2025-11-22,Naver Brand Search,273333.0,9243110.0,8153670.0
2025-11-22,Naver GFA,66381.82,747200.0,208600.0
2025-11-22,Naver Search & Shopping,371078.0,3483120.0,2531470.0
2025-11-22,Toss,100024.0,0.0,0.0
2025-11-23,Criteo,161158.38,4722580.0,406300.0
2025-11-23,Google Ads,1598625.36,4052173.91,1034860.0
2025-11-23,Kakao Moment,0.0,1463320.0,1638710.0
2025-11-23,Meta,349674.08,16132619.0,430750.0
2025-11-23,Naver Brand Search,273333.0,14692440.0,6627660.0
2025-11-23,Naver GFA,59566.36,2125210.0,0.0
2025-11-23,Naver Search & Shopping,560129.0,3163740.0,1995180.0
2025-11-23,Toss,100012.0,0.0,0.0
2025-11-24,Criteo,1596665.61,4824095.0,601830.0
2025-11-24,Google Ads,2080314.12,2066038.91,509730.0
2025-11-24,Kakao Moment,0.0,840970.0,720800.0
2025-11-24,Meta,341987.52,16015984.0,480450.0
2025-11-24,Naver Brand Search,273333.0,12548335.0,4611645.0
2025-11-24,Naver GFA,59010.0,1276770.0,0.0
2025-11-24,Naver Search & Shopping,491623.0,1321000.0,899510.0
2025-11-24,Toss,235125.0,0.0,0.0
2025-11-25,Criteo,1057472.42,2788240.0,496490.0
2025-11-25,Google Ads,2726148.32,1852625.58,346170.0
2025-11-25,Kakao Moment,0.0,1154890.0,1149130.0
2025-11-25,Meta,388017.28,14883190.0,722960.0
2025-11-25,Naver Brand Search,273333.0,11969000.0,4963180.0
2025-11-25,Naver GFA,159988.18,1326800.0,0.0
2025-11-25,Naver Search & Shopping,577712.0,3502840.0,1104480.0
2025-11-25,Toss,298131.0,0.0,0.0
2025-11-26,Criteo,3929523.0,3120705.0,754900.0
2025-11-26,Google Ads,2269568.36,2780244.94,2078000.0
2025-11-26,Kakao Moment,90665.0,943220.0,1252095.0
2025-11-26,Meta,352815.68,14905035.0,264790.0
2025-11-26,Naver Brand Search,273333.0,12714385.0,5094215.0
2025-11-26,Naver GFA,165571.82,2097760.0,256400.0
2025-11-26,Naver Search & Shopping,574486.0,3261110.0,860050.0
2025-11-26,Toss,10965.0,0.0,0.0
2025-11-27,Criteo,151649.42,4812430.0,455760.0
2025-11-27,Google Ads,2407093.0,3524640.82,269790.0
2025-11-27,Kakao Moment,1878653.0,6182920.0,5642010.0
2025-11-27,Meta,418971.84,32639588.0,344400.0
2025-11-27,Naver Brand Search,273333.0,12413490.0,4725480.0
2025-11-27,Naver GFA,162653.64,3387500.0,0.0
2025-11-27,Naver Search & Shopping,549277.0,5150270.0,1914510.0
2025-11-27,Toss,300032.0,0.0,0.0
2025-11-28,Criteo,159680.45,3408330.0,656970.0
2025-11-28,Google Ads,2158515.6,3190684.15,1360920.0
2025-11-28,Kakao Moment,455754.0,2460350.0,4028450.0
2025-11-28,Meta,379895.04,14639720.0,473250.0
2025-11-28,Naver Brand Search,273333.0,18495970.0,10726860.0
2025-11-28,Naver GFA,161743.64,4034340.0,0.0
2025-11-28,Naver Search & Shopping,579454.0,3032465.0,2921985.0
2025-11-28,Toss,500035.0,0.0,0.0
2025-11-29,Criteo,139106.51,3795385.0,818880.0
2025-11-29,Google Ads,2195883.72,6640337.82,2375470.0
2025-11-29,Kakao Moment,454426.0,3152300.0,4352370.0
2025-11-29,Meta,13470.0,26061250.0,767805.0
2025-11-29,Naver Brand Search,273333.0,14133035.0,11091985.0
2025-11-29,Naver GFA,159722.73,1321080.0,49050.0
2025-11-29,Naver Search & Shopping,542230.0,3310100.0,2509980.0
2025-11-29,Toss,500183.0,0.0,76550.0
2025-11-30,Criteo,157806.01,7768400.0,1567030.0
2025-11-30,Google Ads,2114901.52,8887346.55,3208500.0
2025-11-30,Kakao Moment,455957.0,6028305.0,3745440.0
2025-11-30,Meta,425314.4,47825850.0,2184340.0
2025-11-30,Naver Brand Search,273333.0,25055355.0,9755390.0
2025-11-30,Naver GFA,159760.0,2574570.0,0.0
2025-11-30,Naver Search & Shopping,564775.0,6637225.0,2028600.0
2025-11-30,Toss,499878.0,0.0,0.0
2025-12-01,Criteo,160103.56,2519970.0,456100.0
2025-12-01,Google Ads,2377308.96,656266.66,152100.0
2025-12-01,Kakao Moment,0.0,902580.0,908340.0
2025-12-01,Meta,267692.32,5565321.0,0.0
2025-12-01,Naver Brand Search,273333.0,4464080.0,1480700.0
2025-12-01,Naver GFA,54594.55,1660450.0,0.0
2025-12-01,Naver Search & Shopping,610573.0,1414310.0,380140.0
2025-12-02,Criteo,1013409.48,1778340.0,893170.0
2025-12-02,Google Ads,1445832.32,2431371.86,26600.0
2025-12-02,Kakao Moment,0.0,154870.0,119050.0
2025-12-02,Meta,254985.92,9713690.0,283240.0
2025-12-02,Naver Brand Search,273333.0,6960960.0,2492819.99
2025-12-02,Naver GFA,54659.09,744730.0,0.0
2025-12-02,Naver Search & Shopping,587113.0,2735170.0,560700.0
2025-12-03,Criteo,149729.8,1100040.0,368510.0
2025-12-03,Google Ads,1978724.32,128409252.37,833120.0
2025-12-03,Kakao Moment,0.0,596030.0,289700.0
2025-12-03,Meta,247842.56,25419630.0,115000.0
2025-12-03,Naver Brand Search,273333.0,8354360.0,3791820.0
2025-12-03,Naver GFA,54551.82,2589040.0,0.0
2025-12-03,Naver Search & Shopping,565345.0,1192510.0,308100.0
2025-12-04,Criteo,1355566.43,4741390.0,1050470.0
2025-12-04,Google Ads,891709.96,3286359.75,985750.0
2025-12-04,Kakao Moment,1919721.0,3659440.0,4148650.0
2025-12-04,Meta,242256.0,21759770.0,785570.0
2025-12-04,Naver Brand Search,273333.0,13787820.0,7216720.0
2025-12-04,Naver GFA,54539.09,2987600.0,0.0
2025-12-04,Naver Search & Shopping,758003.0,6714770.0,2497210.0
2025-12-05,Criteo,2791003.62,5366800.0,1440300.0
2025-12-05,Google Ads,340585.28,4395767.29,1174910.0
2025-12-05,Kakao Moment,218790.0,4068030.0,3614390.0
2025-12-05,Meta,235214.56,20923460.0,2398750.0
2025-12-05,Naver Brand Search,273333.0,11813110.0,10278200.0
2025-12-05,Naver GFA,54655.45,4244600.0,0.0
2025-12-05,Naver Search & Shopping,664921.0,3669560.0,1543380.0
2025-12-06,Criteo,138698.07,829500.0,259200.0
2025-12-06,Google Ads,4123384.48,2307640.28,1277260.0
2025-12-06,Kakao Moment,217368.0,1661020.0,1358170.0
2025-12-06,Meta,255403.68,13155060.0,1209320.0
2025-12-06,Naver Brand Search,273333.0,13183270.0,11759220.0
2025-12-06,Naver GFA,55000.0,1735620.0,0.0
2025-12-06,Naver Search & Shopping,740335.0,4903330.0,4067730.0
2025-12-07,Criteo,157356.8,3856260.0,89000.0
2025-12-07,Google Ads,458370.08,4724864.15,1449580.0
2025-12-07,Kakao Moment,216625.0,1237480.0,871180.0
2025-12-07,Meta,272640.48,15887090.0,1320770.0
2025-12-07,Naver Brand Search,273333.0,11065190.0,5279460.0
2025-12-07,Naver GFA,54611.82,1897210.0,0.0
2025-12-07,Naver Search & Shopping,334963.0,3815320.0,1594520.0
2025-12-08,Criteo,174150.9,2967740.0,355310.0
2025-12-08,Google Ads,4300237.16,2992410.58,1166180.0
2025-12-08,Kakao Moment,447583.0,692250.0,1022110.0
2025-12-08,Meta,273528.64,16338882.0,744860.0
2025-12-08,Naver Brand Search,273333.0,9663180.0,4690920.0
2025-12-08,Naver GFA,459649.56,6140930.0,0.0
2025-12-08,Naver Search & Shopping,530830.0,4261480.0,523400.0
2025-12-09,Criteo,130572.97,2951500.0,71620.0
2025-12-09,Google Ads,470644.16,2464832.91,1284150.0
2025-12-09,Kakao Moment,217391.0,1050360.0,690970.0
2025-12-09,Meta,252680.96,13739120.0,407680.0
2025-12-09,Naver Brand Search,273333.0,10092670.0,3400340.0
2025-12-09,Naver GFA,163660.0,5795240.0,0.0
2025-12-09,Naver Search & Shopping,774337.0,4913750.0,893700.0
2025-12-10,Criteo,2852397.34,2495620.0,333470.0
2025-12-10,Google Ads,2481280.84,1051919.27,106270.0
2025-12-10,Kakao Moment,217988.0,525440.0,272580.0
2025-12-10,Meta,245978.88,8590180.0,753860.0
2025-12-10,Naver Brand Search,273333.0,3838710.0,1908890.0
2025-12-10,Naver GFA,145459.09,3687110.0,0.0
2025-12-10,Naver Search & Shopping,864830.0,3179980.0,833360.0
2025-12-11,Criteo,1419142.92,1275100.0,651370.0
2025-12-11,Google Ads,3141731.16,1816602.98,528550.0
2025-12-11,Kakao Moment,216877.0,633930.0,751360.0
2025-12-11,Meta,252745.92,10405620.0,1302340.0
2025-12-11,Naver Brand Search,273333.0,6845750.0,3488249.99
2025-12-11,Naver GFA,147141.82,3529110.0,0.0
2025-12-11,Naver Search & Shopping,901238.0,3224180.0,1095240.0
2025-12-12,Criteo,2638876.73,2503270.0,952120.0
2025-12-12,Google Ads,5327083.92,2660308.91,1435770.0
2025-12-12,Kakao Moment,1921981.0,1771320.0,5476580.01
2025-12-12,Meta,251984.32,16041070.0,728750.0
2025-12-12,Naver Brand Search,273333.0,11603440.0,9700940.0
2025-12-12,Naver GFA,146000.0,5190120.0,0.0
2025-12-12,Naver Search & Shopping,1002130.0,4995630.0,1763090.0
