date,brand_key,brand_name,rank,title,href,href_clean,plan_start,plan_end,img_url,img_local,img_status,img_w,img_h,img_bytes,brand_resolved_url
2026-03-05,kolonsport,Kolon Sport,1,WEATHER MONSTER,https://www.kolonsport.com/WEATHERMONSTER,https://www.kolonsport.com/WEATHERMONSTER,,,https://images3.kolonmall.com/upload/content/e34f8f2b-52cb-4ac5-83a3-3bdbcd7d464b/WM_logo_3.svg,kolonsport_1_d26c2d5b4a.jpg,ok,0,0,6684,https://www.kolonsport.com/
2026-03-05,kolonmall,Kolon Mall,1,시대를 이끈 리더들의 선택,https://www.kolonmall.com/Special/252948,https://www.kolonmall.com/Special/252948,,,https://images3.kolonmall.com/upload/banner/261f98fe-535b-4e77-b011-22c66a13a36e/11cdfd4a-a81d-4278-a305-041c0cbab74e.jpg,kolonmall_1_ab93042cf3.jpg,ok,750,1000,92203,https://www.kolonmall.com/
2026-03-05,kolonmall,Kolon Mall,2,변함 없는 가치 이태리 캐시미어,https://www.kolonmall.com/Special/252866,https://www.kolonmall.com/Special/252866,,,https://images3.kolonmall.com/upload/banner/658fa2b3-c518-4e35-a86d-c91f5b23d0dc/dc659cd3-bc87-42ba-83e6-f177b490f399.jpg,kolonmall_2_efed840a2d.jpg,ok,750,1000,79503,https://www.kolonmall.com/
2026-03-05,kolonmall,Kolon Mall,3,품격을 더하는 미니멀리즘,https://www.kolonmall.com/Special/252409,https://www.kolonmall.com/Special/252409,,,https://images3.kolonmall.com/upload/banner/77992172-ed8d-4788-8712-14129b5add4e/d1fc34c1-e768-4e07-9bc0-06928905110a.jpg,kolonmall_3_7d4b5071aa.jpg,ok,750,1000,135176,https://www.kolonmall.com/
2026-03-05,k2,K-Village,1,K2,javascript:void(0),javascript:void(0),,,https://contents.k-village.co.kr/VSL_con/20260227/img/1772176060156.jpg/k2dims/optimize,k2_1_8ad25621a5.jpg,ok,750,820,68798,https://www.k-village.co.kr/
2026-03-05,montbell,Montbell,1,메인 배너,https://www.montbell.co.kr/shop/event.php?ev_id=1770970086,https://www.montbell.co.kr/shop/event.php?ev_id=1770970086,,,https://www.montbell.co.kr/data/apms/background/2603_1920x800_new_1.jpg,montbell_1_54e8acf2ad.jpg,ok,1100,458,95991,https://www.montbell.co.kr/
2026-03-05,montbell,Montbell,2,montbell,https://www.montbell.co.kr/bbs/login.php?url=https://www.montbell.co.kr/,https://www.montbell.co.kr/bbs/login.php?url=https%3A%2F%2Fwww.montbell.co.kr%2F,,,https://www.montbell.co.kr/data/apms/background/2603_750x1050_new_2.jpg,montbell_1_0ce6718e51.jpg,ok,750,1050,119668,https://www.montbell.co.kr/
2026-03-05,montbell,Montbell,3,메인 배너,https://www.montbell.co.kr/shop/event.php?ev_id=1772169256,https://www.montbell.co.kr/shop/event.php?ev_id=1772169256,,,https://www.montbell.co.kr/data/apms/background/2603_1920x800_new_2.jpg,montbell_2_4cee8ccf87.jpg,ok,1100,458,77110,https://www.montbell.co.kr/
2026-03-05,eider,Eider,1,걷는게 취미가 된다,https://www.k-village.co.kr/exhibitionDetail?spexhNo=2362,https://www.k-village.co.kr/exhibitionDetail?spexhNo=2362,,,https://static.eider.co.kr/2026/02/D4L7XC-%EC%A0%9C%EB%AA%A9%20%EC%97%86%EC%9D%8C.jpg?w=1440&q=80&f=webp,eider_1_c7550e8b76.jpg,ok,1100,1650,265037,https://www.eider.co.kr/
2026-03-05,eider,Eider,2,활동별 추천 1,https://www.eider.co.kr/activity/G1MPBV,https://www.eider.co.kr/activity/G1MPBV,,,https://static.eider.co.kr/89HD12-7.png?w=640&q=80&f=webp,eider_2_a53f18eb80.jpg,ok,640,1142,140699,https://www.eider.co.kr/
2026-03-05,millet,Millet,1,메인 배너,https://www.millet.co.kr/front/promo/event/268,https://www.millet.co.kr/front/promo/event/268,2026-02-19,2026-02-28,https://www.millet.co.kr/data/banner/Y9KnBC3L.urp4o84mmvqr.jpg,millet_1_8db676133d.jpg,ok,1100,451,78736,https://www.millet.co.kr/front/main
